date,city,seasons,temperature_c,rainfall_mm
2018-08-05,Ménilmontant,Summer,23.2,0.8
2024-10-28,Buttes-Montmartre,Autumn,15.0,2.3
2024-05-03,Hôtel-de-Ville,Spring,16.2,2.5
2024-12-01,Panthéon,Winter,7.6,0.6
2024-08-27,Popincourt,Summer,26.3,2.1
2024-11-24,Opéra,Autumn,10.3,0.1
2024-09-25,Popincourt,Autumn,19.6,1.4
2024-12-06,Batignolles-Monceau,Winter,1.1,2.1
2024-11-26,Passy,Autumn,13.6,0.2
2024-10-02,Buttes-Montmartre,Autumn,12.0,1.0
2024-11-02,Louvre,Autumn,8.0,4.4
2024-09-29,Popincourt,Autumn,14.9,2.9
2024-10-23,Hôtel-de-Ville,Autumn,14.6,0.4
2024-11-27,Passy,Autumn,16.2,8.0
2024-12-01,Hôtel-de-Ville,Winter,6.8,7.9
2019-07-10,Buttes-Chaumont,Summer,25.1,0.1
2024-05-03,Buttes-Montmartre,Spring,28.4,1.0
2024-11-20,Élysée,Autumn,7.2,5.5
2023-07-24,Buttes-Chaumont,Summer,28.3,0.1
2024-12-03,Luxembourg,Winter,6.6,4.9
2019-10-15,Temple,Autumn,17.1,2.7
2024-11-01,Ménilmontant,Autumn,14.8,3.3
2023-08-21,Entrepôt,Summer,27.4,3.4
2024-06-16,Buttes-Montmartre,Summer,26.9,4.0
2024-11-24,Temple,Autumn,14.7,0.6
2024-12-01,Observatoire,Winter,10.0,0.8
2024-10-21,Popincourt,Autumn,7.9,1.0
2016-09-26,Passy,Autumn,7.8,0.2
2024-11-11,Buttes-Montmartre,Autumn,9.6,1.0
2024-11-14,Popincourt,Autumn,8.3,7.3
2024-08-11,Luxembourg,Summer,28.3,1.2
2019-11-18,Palais-Bourbon,Autumn,15.8,0.0
2024-10-19,Popincourt,Autumn,8.2,1.2
2023-08-18,Luxembourg,Summer,19.2,0.6
2024-10-27,Luxembourg,Autumn,10.1,2.9
2024-05-06,Buttes-Montmartre,Spring,8.6,2.3
2015-08-29,Luxembourg,Summer,20.5,0.0
2023-08-08,Popincourt,Summer,31.6,0.5
2024-08-12,Passy,Summer,23.4,0.4
2016-06-02,Entrepôt,Summer,30.9,1.7
2024-10-30,Panthéon,Autumn,9.5,1.0
2024-10-22,Hôtel-de-Ville,Autumn,6.3,3.8
2024-11-15,Hôtel-de-Ville,Autumn,13.5,0.7
2024-11-17,Entrepôt,Autumn,9.3,2.4
2024-09-29,Popincourt,Autumn,13.5,7.1
2015-12-28,Buttes-Montmartre,Winter,7.8,10.4
2019-10-28,Palais-Bourbon,Autumn,18.6,2.7
2017-07-07,Vaugirard,Summer,26.1,1.0
2022-07-12,Louvre,Summer,37.1,3.2
2024-11-26,Opéra,Autumn,15.0,5.4
2020-01-29,Hôtel-de-Ville,Winter,5.4,0.2
2024-09-24,Entrepôt,Autumn,15.3,1.2
2024-08-09,Vaugirard,Summer,16.2,0.4
2024-08-31,Popincourt,Summer,24.6,1.4
2023-08-13,Batignolles-Monceau,Summer,18.8,0.8
2023-09-24,Ménilmontant,Autumn,16.1,3.2
2024-10-06,Popincourt,Autumn,13.8,6.5
2024-11-25,Ménilmontant,Autumn,8.2,1.3
2024-12-01,Popincourt,Winter,-0.9,8.5
2024-12-06,Vaugirard,Winter,6.3,4.0
2024-09-08,Observatoire,Autumn,6.4,2.7
2013-05-11,Buttes-Chaumont,Spring,15.3,4.0
2023-10-04,Popincourt,Autumn,19.4,1.6
2024-09-23,Buttes-Chaumont,Autumn,14.6,2.7
2015-10-08,Ménilmontant,Autumn,7.1,0.6
2023-07-24,Palais-Bourbon,Summer,24.5,0.3
2023-07-07,Batignolles-Monceau,Summer,27.1,5.3
2018-06-03,Popincourt,Summer,24.9,3.2
2024-09-30,Buttes-Montmartre,Autumn,13.7,0.6
2023-12-17,Observatoire,Winter,5.4,5.2
2022-07-04,Temple,Summer,24.5,2.4
2024-10-08,Entrepôt,Autumn,6.6,3.4
2024-03-22,Vaugirard,Spring,14.7,2.2
2024-10-22,Louvre,Autumn,13.1,0.2
2024-10-05,Panthéon,Autumn,8.0,0.3
2024-08-18,Reuilly,Summer,27.9,0.2
2024-10-23,Popincourt,Autumn,10.3,0.2
2024-09-30,Temple,Autumn,14.6,1.1
2024-10-25,Temple,Autumn,12.7,2.5
2024-11-05,Popincourt,Autumn,7.3,1.3
2024-01-06,Batignolles-Monceau,Winter,7.4,8.7
2021-10-09,Reuilly,Autumn,8.9,0.8
2024-06-25,Buttes-Montmartre,Summer,25.4,0.1
2024-11-17,Buttes-Montmartre,Autumn,17.0,0.7
2024-11-13,Ménilmontant,Autumn,11.8,2.7
2014-11-03,Buttes-Montmartre,Autumn,11.0,10.0
2024-09-30,Vaugirard,Autumn,9.8,4.4
2024-11-28,Temple,Autumn,4.9,2.8
2024-11-02,Ménilmontant,Autumn,7.7,0.2
2022-06-25,Reuilly,Summer,25.0,0.1
2024-08-04,Reuilly,Summer,22.2,2.3
2024-12-02,Popincourt,Winter,7.4,3.1
2024-11-21,Popincourt,Autumn,9.8,15.5
2023-06-15,Batignolles-Monceau,Summer,20.9,1.3
2024-09-17,Entrepôt,Autumn,14.8,12.7
2024-09-22,Passy,Autumn,12.4,0.1
2024-08-02,Popincourt,Summer,23.1,3.7
2024-09-30,Popincourt,Autumn,3.6,2.5
2024-11-13,Entrepôt,Autumn,10.0,1.7
2024-10-27,Buttes-Montmartre,Autumn,14.8,8.6
2024-12-03,Popincourt,Winter,2.5,2.3
2024-10-26,Gobelins,Autumn,13.8,1.5
2021-01-04,Observatoire,Winter,7.9,1.2
2019-10-29,Gobelins,Autumn,6.1,5.2
2024-09-02,Batignolles-Monceau,Autumn,11.3,2.0
2024-11-26,Temple,Autumn,10.1,6.5
2024-11-17,Entrepôt,Autumn,9.3,9.4
2024-10-15,Batignolles-Monceau,Autumn,10.7,0.9
2013-10-22,Panthéon,Autumn,17.7,0.2
2022-11-13,Popincourt,Autumn,7.3,2.0
2024-11-16,Entrepôt,Autumn,9.5,0.3
2024-11-20,Luxembourg,Autumn,16.1,7.3
2024-11-02,Palais-Bourbon,Autumn,9.2,4.4
2024-11-14,Bourse,Autumn,12.8,0.7
2024-11-27,Gobelins,Autumn,12.3,4.5
2024-10-01,Vaugirard,Autumn,20.8,0.8
2024-08-25,Popincourt,Summer,33.7,3.3
2024-10-26,Temple,Autumn,15.0,0.1
2024-01-20,Louvre,Winter,5.3,1.7
2024-04-07,Ménilmontant,Spring,14.0,0.1
2024-08-10,Buttes-Chaumont,Summer,16.9,0.1
2024-11-25,Hôtel-de-Ville,Autumn,16.3,1.3
2024-09-27,Temple,Autumn,13.2,0.1
2024-10-29,Batignolles-Monceau,Autumn,18.6,3.1
2024-10-01,Temple,Autumn,20.2,1.1
2024-08-11,Bourse,Summer,27.7,2.9
2024-12-01,Panthéon,Winter,3.5,1.6
2024-11-27,Ménilmontant,Autumn,14.9,8.4
2019-05-31,Buttes-Montmartre,Spring,20.9,12.1
2024-09-08,Batignolles-Monceau,Autumn,12.9,1.1
2024-11-24,Popincourt,Autumn,7.0,8.8
2024-11-24,Popincourt,Autumn,11.6,2.3
2024-09-08,Temple,Autumn,13.4,3.9
2024-12-02,Hôtel-de-Ville,Winter,2.2,2.0
2024-09-08,Temple,Autumn,14.7,2.3
2024-10-31,Hôtel-de-Ville,Autumn,5.2,0.3
2023-12-30,Batignolles-Monceau,Winter,6.2,11.5
2024-11-28,Passy,Autumn,9.8,2.6
2023-10-01,Palais-Bourbon,Autumn,8.8,5.2
2024-11-02,Temple,Autumn,14.8,1.4
2014-09-29,Entrepôt,Autumn,13.2,4.6
2024-05-18,Gobelins,Spring,2.9,4.0
2024-11-02,Vaugirard,Autumn,7.6,0.5
2024-08-11,Bourse,Summer,31.8,1.7
2024-11-10,Passy,Autumn,2.6,4.8
2023-11-04,Entrepôt,Autumn,15.4,0.2
2024-12-01,Passy,Winter,-1.4,5.7
2023-09-30,Passy,Autumn,5.6,8.1
2023-10-31,Louvre,Autumn,11.1,9.8
2024-10-07,Entrepôt,Autumn,13.7,2.5
2015-01-06,Popincourt,Winter,11.2,12.2
2024-07-18,Temple,Summer,22.0,1.5
2024-03-06,Entrepôt,Spring,15.2,0.1
2016-12-28,Batignolles-Monceau,Winter,6.0,1.9
2019-06-15,Ménilmontant,Summer,21.8,0.5
2024-11-26,Ménilmontant,Autumn,13.2,1.3
2024-10-23,Popincourt,Autumn,10.4,0.7
2024-10-21,Temple,Autumn,15.6,0.1
2024-10-31,Vaugirard,Autumn,15.7,6.9
2024-10-26,Popincourt,Autumn,12.5,10.9
2024-11-30,Entrepôt,Autumn,10.1,0.7
2024-07-27,Opéra,Summer,20.7,0.6
2024-12-02,Buttes-Montmartre,Winter,8.7,4.3
2024-12-02,Vaugirard,Winter,7.6,11.0
2024-11-18,Entrepôt,Autumn,13.3,2.7
2024-10-15,Bourse,Autumn,12.8,0.1
2023-08-09,Entrepôt,Summer,29.9,4.0
2022-07-10,Opéra,Summer,21.2,0.5
2024-10-02,Ménilmontant,Autumn,22.6,7.6
2013-05-27,Popincourt,Spring,22.9,6.4
2024-11-29,Popincourt,Autumn,13.5,3.0
2018-10-29,Batignolles-Monceau,Autumn,14.6,11.4
2024-10-21,Opéra,Autumn,12.7,4.4
2023-10-20,Observatoire,Autumn,8.0,11.0
2024-11-10,Entrepôt,Autumn,12.1,5.4
2024-08-04,Batignolles-Monceau,Summer,26.8,0.5
2024-11-21,Buttes-Montmartre,Autumn,11.8,0.4
2024-11-22,Vaugirard,Autumn,8.4,3.0
2024-07-08,Panthéon,Summer,25.8,2.2
2018-04-05,Hôtel-de-Ville,Spring,5.6,1.0
2023-11-04,Luxembourg,Autumn,11.9,4.7
2024-03-31,Panthéon,Spring,23.5,0.8
2024-11-26,Hôtel-de-Ville,Autumn,13.5,2.5
2024-09-24,Hôtel-de-Ville,Autumn,9.9,0.3
2024-10-01,Buttes-Montmartre,Autumn,13.6,6.1
2024-08-13,Vaugirard,Summer,20.3,1.0
2024-08-08,Buttes-Montmartre,Summer,20.8,0.4
2020-01-01,Buttes-Montmartre,Winter,-0.2,1.7
2024-06-02,Buttes-Montmartre,Summer,21.4,1.9
2023-12-13,Hôtel-de-Ville,Winter,5.4,0.1
2021-03-01,Vaugirard,Spring,14.0,4.9
2024-11-17,Palais-Bourbon,Autumn,14.4,2.2
2024-11-20,Luxembourg,Autumn,9.4,0.1
2024-11-10,Hôtel-de-Ville,Autumn,11.6,8.3
2024-09-30,Buttes-Montmartre,Autumn,10.1,0.3
2019-10-13,Popincourt,Autumn,8.9,2.3
2024-09-20,Buttes-Chaumont,Autumn,8.7,0.0
2023-08-27,Élysée,Summer,19.7,0.6
2024-10-20,Passy,Autumn,16.5,0.7
2024-04-07,Passy,Spring,10.4,1.3
2024-08-12,Popincourt,Summer,24.4,0.9
2024-09-04,Popincourt,Autumn,9.3,1.6
2024-10-15,Vaugirard,Autumn,13.2,2.4
2024-04-01,Buttes-Montmartre,Spring,13.1,3.6
2024-10-16,Hôtel-de-Ville,Autumn,24.2,8.9
2014-09-30,Luxembourg,Autumn,9.2,1.1
2015-09-30,Palais-Bourbon,Autumn,10.9,5.3
2024-11-03,Hôtel-de-Ville,Autumn,8.6,0.8
2024-08-10,Vaugirard,Summer,33.4,2.4
2019-01-03,Luxembourg,Winter,-0.6,0.2
2024-08-22,Ménilmontant,Summer,25.6,1.7
2024-08-16,Popincourt,Summer,27.6,1.6
2024-10-22,Vaugirard,Autumn,13.1,0.3
2024-08-17,Gobelins,Summer,30.8,3.9
2024-06-15,Palais-Bourbon,Summer,29.8,0.1
2020-01-06,Vaugirard,Winter,4.8,5.0
2024-11-14,Popincourt,Autumn,12.3,9.2
2024-08-31,Popincourt,Summer,23.9,0.8
2024-08-11,Buttes-Montmartre,Summer,22.0,2.0
2018-07-19,Panthéon,Summer,28.7,2.1
2024-08-21,Hôtel-de-Ville,Summer,22.1,0.3
2024-08-10,Buttes-Montmartre,Summer,27.6,0.3
2024-11-26,Temple,Autumn,11.2,1.9
2024-12-03,Buttes-Montmartre,Winter,0.6,0.2
2024-09-03,Observatoire,Autumn,12.5,0.8
2024-10-08,Popincourt,Autumn,11.7,1.2
2024-08-12,Vaugirard,Summer,21.2,4.4
2024-07-31,Panthéon,Summer,23.6,0.1
2024-08-12,Buttes-Montmartre,Summer,21.0,3.4
2022-08-20,Buttes-Montmartre,Summer,21.8,0.4
2024-10-31,Buttes-Montmartre,Autumn,6.2,1.2
2024-08-09,Batignolles-Monceau,Summer,21.5,0.5
2024-10-25,Buttes-Chaumont,Autumn,14.2,8.4
2024-08-05,Buttes-Montmartre,Summer,26.3,0.0
2024-08-25,Batignolles-Monceau,Summer,31.2,6.1
2024-11-16,Palais-Bourbon,Autumn,14.6,0.9
2023-07-13,Buttes-Chaumont,Summer,23.3,0.8
2019-06-12,Luxembourg,Summer,26.5,1.8
2024-11-28,Batignolles-Monceau,Autumn,13.8,6.4
2024-11-04,Buttes-Chaumont,Autumn,20.5,0.1
2018-07-05,Passy,Summer,26.6,1.1
2024-09-17,Passy,Autumn,15.9,0.8
2024-11-14,Ménilmontant,Autumn,15.4,11.3
2024-08-11,Vaugirard,Summer,34.3,1.5
2024-10-21,Palais-Bourbon,Autumn,13.7,2.0
2024-06-20,Entrepôt,Summer,16.6,0.7
2024-08-11,Buttes-Chaumont,Summer,25.1,2.8
2024-08-11,Reuilly,Summer,25.5,1.1
2024-10-16,Popincourt,Autumn,12.2,0.6
2021-11-17,Passy,Autumn,16.5,1.4
2022-11-20,Buttes-Chaumont,Autumn,5.3,3.2
2015-06-29,Reuilly,Summer,22.4,3.2
2024-11-22,Luxembourg,Autumn,20.9,7.9
2024-10-18,Entrepôt,Autumn,10.9,2.2
2024-11-04,Buttes-Montmartre,Autumn,15.6,2.4
2024-09-24,Popincourt,Autumn,5.7,1.4
2022-11-29,Reuilly,Autumn,9.4,0.2
2024-08-04,Vaugirard,Summer,32.6,0.6
2024-11-05,Hôtel-de-Ville,Autumn,14.2,8.2
2024-08-03,Opéra,Summer,27.2,7.8
2024-09-07,Reuilly,Autumn,12.3,1.2
2014-08-16,Louvre,Summer,24.9,0.3
2023-11-12,Observatoire,Autumn,14.8,17.7
2024-08-10,Buttes-Montmartre,Summer,17.3,3.9
2024-11-28,Entrepôt,Autumn,14.4,2.9
2024-10-18,Gobelins,Autumn,7.8,6.6
2024-11-23,Popincourt,Autumn,12.5,1.4
2024-12-01,Entrepôt,Winter,3.7,2.5
2024-10-31,Buttes-Montmartre,Autumn,11.6,0.7
2024-11-02,Buttes-Montmartre,Autumn,13.3,5.9
2024-11-25,Bourse,Autumn,9.7,0.0
2024-10-28,Opéra,Autumn,14.5,0.9
2024-11-30,Temple,Autumn,7.2,1.3
2024-11-28,Ménilmontant,Autumn,13.3,5.2
2024-11-03,Opéra,Autumn,14.8,2.1
2023-08-01,Hôtel-de-Ville,Summer,29.3,6.2
2024-05-11,Palais-Bourbon,Spring,14.8,0.9
2024-08-08,Élysée,Summer,30.1,0.6
2024-10-31,Ménilmontant,Autumn,12.0,0.3
2024-11-25,Louvre,Autumn,15.5,2.5
2024-09-16,Panthéon,Autumn,7.9,6.3
2024-11-24,Ménilmontant,Autumn,11.5,0.9
2024-11-03,Panthéon,Autumn,11.0,0.8
2024-10-01,Entrepôt,Autumn,10.7,1.0
2024-11-24,Luxembourg,Autumn,7.6,1.8
2024-09-24,Reuilly,Autumn,9.5,2.5
2024-10-15,Gobelins,Autumn,7.1,4.7
2024-08-04,Buttes-Montmartre,Summer,25.8,3.4
2024-11-26,Entrepôt,Autumn,22.8,0.0
2024-10-12,Popincourt,Autumn,7.2,3.8
2024-11-25,Entrepôt,Autumn,15.5,0.6
2024-10-27,Buttes-Chaumont,Autumn,7.7,7.3
2024-10-20,Popincourt,Autumn,14.9,4.0
2024-08-11,Passy,Summer,26.0,2.2
2024-11-17,Entrepôt,Autumn,12.0,5.9
2024-06-24,Élysée,Summer,22.3,0.9
2024-08-03,Élysée,Summer,31.7,1.5
2024-11-10,Louvre,Autumn,19.3,1.8
2023-10-11,Gobelins,Autumn,12.6,2.1
2024-12-02,Entrepôt,Winter,9.0,0.2
2024-10-04,Passy,Autumn,12.6,0.7
2022-12-28,Louvre,Winter,6.4,4.1
2024-12-04,Panthéon,Winter,1.1,9.4
2023-11-29,Vaugirard,Autumn,10.1,6.7
2024-06-09,Gobelins,Summer,28.0,2.8
2024-06-17,Louvre,Summer,34.2,3.2
2024-08-01,Ménilmontant,Summer,23.4,0.9
2024-11-25,Popincourt,Autumn,16.0,0.2
2019-10-03,Entrepôt,Autumn,11.5,5.5
2024-11-18,Bourse,Autumn,11.4,6.1
2024-02-28,Panthéon,Winter,1.4,3.5
2024-09-30,Reuilly,Autumn,19.7,0.5
2023-05-26,Opéra,Spring,21.0,5.8
2024-08-22,Buttes-Montmartre,Summer,23.0,0.9
2024-08-08,Entrepôt,Summer,27.1,0.8
2024-11-28,Observatoire,Autumn,10.1,4.9
2024-11-09,Reuilly,Autumn,13.9,4.6
2024-11-24,Entrepôt,Autumn,12.7,5.0
2024-08-31,Batignolles-Monceau,Summer,17.6,2.3
2024-10-13,Buttes-Montmartre,Autumn,16.6,2.1
2022-08-28,Buttes-Chaumont,Summer,24.8,7.0
2024-08-03,Temple,Summer,29.1,1.6
2024-08-28,Popincourt,Summer,24.0,4.2
2024-07-01,Élysée,Summer,23.2,2.8
2024-01-01,Bourse,Winter,1.9,0.5
2024-09-02,Entrepôt,Autumn,16.3,14.2
2024-11-11,Panthéon,Autumn,14.4,7.8
2024-11-27,Luxembourg,Autumn,9.3,2.5
2019-01-03,Panthéon,Winter,5.9,9.7
2023-08-22,Buttes-Chaumont,Summer,26.3,0.8
2024-10-02,Temple,Autumn,14.2,3.5
2015-07-29,Buttes-Montmartre,Summer,31.4,1.2
2019-06-28,Buttes-Chaumont,Summer,21.2,2.8
2024-09-15,Bourse,Autumn,15.2,1.5
2024-12-02,Vaugirard,Winter,7.5,0.3
2024-11-22,Reuilly,Autumn,13.4,0.1
2024-12-06,Hôtel-de-Ville,Winter,2.3,9.0
2015-06-27,Popincourt,Summer,25.4,0.2
2024-12-07,Entrepôt,Winter,-1.1,1.1
2024-11-05,Buttes-Montmartre,Autumn,10.8,0.6
2019-03-10,Ménilmontant,Spring,10.3,1.7
2024-08-12,Reuilly,Summer,29.4,4.4
2024-08-01,Popincourt,Summer,26.8,0.6
2024-11-15,Panthéon,Autumn,8.1,1.8
2024-08-12,Passy,Summer,34.3,7.1
2024-09-18,Buttes-Montmartre,Autumn,18.2,1.7
2024-01-05,Opéra,Winter,6.0,5.1
2022-07-14,Observatoire,Summer,18.3,0.6
2024-01-01,Observatoire,Winter,6.4,4.8
2024-10-15,Ménilmontant,Autumn,12.3,0.8
2024-08-10,Opéra,Summer,32.3,7.8
2024-11-22,Hôtel-de-Ville,Autumn,6.8,1.1
2024-08-03,Popincourt,Summer,23.3,1.5
2024-10-28,Entrepôt,Autumn,16.9,1.4
2024-02-26,Buttes-Montmartre,Winter,7.2,0.3
2023-06-18,Entrepôt,Summer,22.3,4.9
2024-11-22,Batignolles-Monceau,Autumn,15.3,3.3
2024-11-23,Opéra,Autumn,10.9,6.2
2024-09-01,Observatoire,Autumn,9.0,1.7
2019-09-16,Panthéon,Autumn,15.4,7.6
2024-08-26,Popincourt,Summer,29.2,3.2
2024-08-10,Buttes-Chaumont,Summer,23.5,2.5
2024-08-11,Entrepôt,Summer,20.7,0.7
2024-09-28,Passy,Autumn,9.9,2.1
2023-10-14,Popincourt,Autumn,13.0,2.6
2023-10-15,Ménilmontant,Autumn,6.1,0.5
2024-08-12,Ménilmontant,Summer,27.7,2.8
2023-07-04,Luxembourg,Summer,25.4,0.1
2024-10-30,Popincourt,Autumn,12.3,1.2
2017-12-23,Entrepôt,Winter,7.0,4.6
2024-08-02,Buttes-Montmartre,Summer,18.2,3.3
2024-06-06,Popincourt,Summer,22.2,0.2
2024-08-08,Reuilly,Summer,26.3,0.1
2024-12-06,Élysée,Winter,5.6,4.4
2024-11-03,Buttes-Montmartre,Autumn,12.3,2.0
2024-11-08,Temple,Autumn,12.3,3.2
2016-09-08,Buttes-Chaumont,Autumn,8.0,3.1
2024-08-10,Panthéon,Summer,29.1,13.6
2019-06-11,Bourse,Summer,23.1,2.1
2024-11-11,Vaugirard,Autumn,10.9,2.9
2019-07-31,Entrepôt,Summer,24.4,2.0
2024-11-16,Bourse,Autumn,7.0,3.3
2016-10-29,Louvre,Autumn,17.5,1.6
2024-10-01,Entrepôt,Autumn,8.1,10.4
2020-01-06,Buttes-Montmartre,Winter,5.5,12.3
2024-10-29,Bourse,Autumn,6.7,0.4
2024-08-30,Bourse,Summer,20.4,3.6
2024-10-20,Bourse,Autumn,16.1,8.5
2024-07-22,Entrepôt,Summer,21.2,0.7
2023-08-01,Entrepôt,Summer,25.3,0.6
2024-11-03,Batignolles-Monceau,Autumn,12.9,0.0
2024-08-11,Opéra,Summer,30.7,0.1
2024-08-07,Vaugirard,Summer,24.6,0.5
2024-08-05,Observatoire,Summer,20.2,2.8
2024-03-03,Popincourt,Spring,4.0,2.9
2024-11-22,Buttes-Montmartre,Autumn,3.8,3.6
2024-10-26,Temple,Autumn,17.3,1.4
2018-06-29,Élysée,Summer,26.8,3.0
2024-07-29,Popincourt,Summer,34.2,0.4
2024-10-15,Batignolles-Monceau,Autumn,13.8,0.2
2023-12-06,Ménilmontant,Winter,5.5,9.0
2020-01-03,Élysée,Winter,1.0,2.5
2023-10-12,Buttes-Montmartre,Autumn,9.1,1.3
2024-08-04,Observatoire,Summer,32.2,1.8
2016-05-20,Opéra,Spring,17.7,2.7
2024-08-12,Reuilly,Summer,20.4,1.0
2024-10-23,Opéra,Autumn,21.1,0.8
2024-04-29,Buttes-Chaumont,Spring,18.1,0.9
2024-12-01,Temple,Winter,4.4,2.1
2024-10-12,Palais-Bourbon,Autumn,14.9,6.1
2024-11-25,Buttes-Chaumont,Autumn,9.0,9.3
2024-07-31,Passy,Summer,22.5,2.9
2024-08-07,Passy,Summer,32.1,2.5
2024-08-15,Ménilmontant,Summer,20.8,4.8
2024-12-01,Bourse,Winter,6.3,0.4
2024-12-01,Popincourt,Winter,2.9,3.7
2024-11-30,Batignolles-Monceau,Autumn,6.5,0.6
2024-08-14,Popincourt,Summer,19.3,1.4
2013-12-15,Reuilly,Winter,6.8,1.4
2024-11-22,Batignolles-Monceau,Autumn,15.6,0.4
2024-11-25,Buttes-Montmartre,Autumn,16.1,7.1
2024-11-15,Entrepôt,Autumn,16.9,0.7
2020-01-16,Reuilly,Winter,1.2,15.7
2024-10-06,Gobelins,Autumn,12.7,0.0
2023-05-16,Opéra,Spring,17.4,5.8
2024-08-07,Luxembourg,Summer,17.1,5.9
2024-10-11,Buttes-Montmartre,Autumn,14.4,1.9
2024-11-30,Louvre,Autumn,16.9,4.6
2024-06-30,Vaugirard,Summer,33.1,0.3
2024-10-26,Vaugirard,Autumn,6.4,4.1
2019-08-21,Popincourt,Summer,29.5,0.1
2024-08-11,Buttes-Montmartre,Summer,16.5,4.8
2024-10-21,Hôtel-de-Ville,Autumn,9.8,5.0
2024-09-29,Buttes-Montmartre,Autumn,13.8,6.7
2024-11-05,Élysée,Autumn,11.4,2.1
2024-10-08,Temple,Autumn,9.3,4.3
2024-12-05,Popincourt,Winter,3.5,14.1
2024-08-20,Buttes-Montmartre,Summer,26.6,4.0
2024-10-01,Batignolles-Monceau,Autumn,8.9,1.1
2024-11-01,Passy,Autumn,18.2,2.6
2015-10-24,Vaugirard,Autumn,10.0,1.5
2024-11-17,Popincourt,Autumn,16.4,5.1
2024-10-27,Hôtel-de-Ville,Autumn,8.9,12.1
2024-10-09,Opéra,Autumn,11.7,10.7
2024-08-12,Observatoire,Summer,25.3,1.9
2016-08-25,Temple,Summer,26.3,0.6
2024-10-30,Vaugirard,Autumn,14.6,0.3
2023-10-09,Batignolles-Monceau,Autumn,6.7,7.9
2024-08-11,Entrepôt,Summer,28.6,1.5
2024-09-07,Entrepôt,Autumn,15.0,8.3
2024-01-02,Observatoire,Winter,9.0,10.8
2024-10-10,Entrepôt,Autumn,12.4,2.0
2024-10-07,Louvre,Autumn,9.5,1.5
2024-11-22,Passy,Autumn,8.6,7.6
2024-11-07,Buttes-Montmartre,Autumn,11.4,1.1
2019-08-30,Buttes-Montmartre,Summer,23.3,1.0
2016-08-21,Entrepôt,Summer,18.8,3.5
2023-08-26,Palais-Bourbon,Summer,23.2,1.0
2024-12-03,Hôtel-de-Ville,Winter,6.9,1.1
2023-10-10,Gobelins,Autumn,13.1,0.4
2024-11-11,Observatoire,Autumn,11.6,1.1
2024-08-08,Entrepôt,Summer,23.7,0.9
2019-08-09,Batignolles-Monceau,Summer,25.5,0.4
2024-08-08,Buttes-Montmartre,Summer,17.4,1.1
2024-08-30,Vaugirard,Summer,20.6,1.1
2024-09-29,Vaugirard,Autumn,12.7,0.9
2024-09-10,Observatoire,Autumn,15.0,2.2
2024-10-02,Temple,Autumn,16.8,1.1
2023-08-12,Vaugirard,Summer,23.8,5.6
2024-08-04,Buttes-Montmartre,Summer,32.1,2.6
2024-10-24,Palais-Bourbon,Autumn,14.7,0.1
2024-08-11,Palais-Bourbon,Summer,26.7,7.7
2024-10-02,Vaugirard,Autumn,13.2,3.3
2024-12-01,Buttes-Montmartre,Winter,2.2,3.0
2024-07-19,Buttes-Chaumont,Summer,10.5,0.2
2024-11-04,Observatoire,Autumn,15.0,2.5
2024-10-15,Luxembourg,Autumn,9.4,2.6
2019-10-30,Passy,Autumn,2.5,0.4
2024-01-06,Buttes-Chaumont,Winter,8.0,1.9
2024-08-12,Panthéon,Summer,36.4,8.4
2019-05-12,Reuilly,Spring,11.5,1.6
2020-03-11,Buttes-Montmartre,Spring,15.7,1.6
2024-12-01,Popincourt,Winter,9.3,6.5
2024-11-20,Bourse,Autumn,17.2,3.6
2024-08-11,Popincourt,Summer,25.3,1.6
2017-09-23,Temple,Autumn,16.4,10.6
2022-07-01,Palais-Bourbon,Summer,25.1,0.6
2024-06-05,Passy,Summer,16.2,0.7
2024-11-01,Buttes-Montmartre,Autumn,20.9,0.3
2024-10-12,Luxembourg,Autumn,12.3,0.7
2018-06-23,Buttes-Montmartre,Summer,12.4,2.0
2023-06-25,Observatoire,Summer,25.0,0.2
2024-11-26,Vaugirard,Autumn,20.8,1.8
2024-11-11,Bourse,Autumn,14.8,0.4
2024-10-29,Temple,Autumn,13.4,3.7
2024-09-29,Opéra,Autumn,21.0,0.6
2024-10-23,Entrepôt,Autumn,10.4,1.7
2024-11-11,Temple,Autumn,14.1,3.9
2024-06-23,Entrepôt,Summer,31.4,0.2
2023-07-20,Reuilly,Summer,32.3,3.0
2014-09-21,Temple,Autumn,7.8,3.2
2024-04-30,Entrepôt,Spring,16.0,1.8
2024-10-13,Buttes-Montmartre,Autumn,16.0,0.4
2024-06-13,Passy,Summer,36.0,0.7
2024-10-28,Entrepôt,Autumn,9.2,5.6
2023-06-21,Observatoire,Summer,32.6,0.1
2017-07-26,Ménilmontant,Summer,26.4,5.6
2020-03-02,Ménilmontant,Spring,22.4,0.1
2024-12-01,Palais-Bourbon,Winter,2.8,1.0
2023-10-16,Vaugirard,Autumn,6.2,0.7
2018-12-01,Temple,Winter,0.9,0.0
2024-08-11,Batignolles-Monceau,Summer,26.6,5.1
2024-08-06,Buttes-Montmartre,Summer,25.1,0.9
2019-10-22,Popincourt,Autumn,13.5,5.4
2019-12-08,Observatoire,Winter,4.6,10.8
2024-10-14,Popincourt,Autumn,22.5,3.5
2023-09-15,Temple,Autumn,19.1,1.1
2024-01-08,Buttes-Montmartre,Winter,5.6,0.9
